asmt,fee_parcel,address,county,year,tra,roll_cat,verified_score,confidence,v_total_due,v_total_paid,v_total_balance,v_inst1_status,v_inst2_status,v_delinquent,verified_url,verified_at
800-004-515-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$155.06,$155.06,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800004515000/2025/0000,2026-07-01T17:52:57.748028
800-005-724-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,"$8,000.96","$8,000.96",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800005724000/2025/0000,2026-07-01T17:52:58.452595
800-009-025-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,"$4,045.72","$4,045.72",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800009025000/2025/0000,2026-07-01T17:52:59.590351
800-009-132-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$252.10,$252.10,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800009132000/2025/0000,2026-07-01T17:53:00.365212
800-011-294-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$96.42,$96.42,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800011294000/2025/0000,2026-07-01T17:53:00.918889
800-012-342-000,103-100-025-000,- VARIOUS,shasta,2025,1000,CU,HOT,0.85,"$10,005.38","$10,005.38",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800012342000/2025/0000,2026-07-01T17:53:01.489602
810-000-050-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,"$4,087.24","$4,087.24",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810000050000/2025/0000,2026-07-01T17:53:02.074334
810-000-834-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$99.43,$99.43,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810000834000/2025/0000,2026-07-01T17:53:02.667363
810-000-909-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$171.92,$171.92,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810000909000/2025/0000,2026-07-01T17:53:03.291491
810-000-949-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$211.36,$211.36,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810000949000/2025/0000,2026-07-01T17:53:03.861049
810-000-988-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$57.33,$57.33,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810000988000/2025/0000,2026-07-01T17:53:04.723795
810-001-086-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$717.83,$717.83,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001086000/2025/0000,2026-07-01T17:53:05.837665
810-001-099-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,"$2,385.48","$2,385.48",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001099000/2025/0000,2026-07-01T17:53:06.405187
810-001-177-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$337.34,$337.34,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001177000/2025/0000,2026-07-01T17:53:06.993776
810-001-225-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,"$3,601.12","$3,601.12",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001225000/2025/0000,2026-07-01T17:53:07.541536
810-001-236-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$313.34,$313.34,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001236000/2025/0000,2026-07-01T17:53:08.122148
810-001-252-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$127.09,$127.09,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001252000/2025/0000,2026-07-01T17:53:08.747780
810-001-277-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$384.70,$384.70,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001277000/2025/0000,2026-07-01T17:53:09.664720
810-001-297-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$191.43,$191.43,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001297000/2025/0000,2026-07-01T17:53:10.240218
810-001-302-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001302000/2025/0000,2026-07-01T17:53:11.933556
810-001-316-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,"$6,388.42","$6,388.42",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001316000/2025/0000,2026-07-01T17:53:12.679102
810-001-327-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,"$23,427.82","$23,427.82",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001327000/2025/0000,2026-07-01T17:53:14.081266
810-001-340-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001340000/2025/0000,2026-07-01T17:53:15.183517
810-001-371-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$172.03,$172.03,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001371000/2025/0000,2026-07-01T17:53:16.683567
810-001-421-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$430.82,$430.82,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001421000/2025/0000,2026-07-01T17:53:19.002141
810-001-441-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001441000/2025/0000,2026-07-01T17:53:19.943985
810-001-474-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$56.87,$56.87,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001474000/2025/0000,2026-07-01T17:53:21.195596
810-001-491-000,103-100-025-000,- VARIOUS,shasta,2025,1000,CU,HOT,0.85,$119.38,$119.38,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001491000/2025/0000,2026-07-01T17:53:21.994557
810-001-500-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$377.13,$377.13,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001500000/2025/0000,2026-07-01T17:53:24.573020
810-001-505-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$355.34,$355.34,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001505000/2025/0000,2026-07-01T17:53:26.588437
810-001-507-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$66.73,$66.73,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001507000/2025/0000,2026-07-01T17:53:27.980245
810-001-538-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$74.31,$74.31,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001538000/2025/0000,2026-07-01T17:53:29.191720
810-001-568-000,103-100-025-000,,shasta,2025,1000,CU,HOT,0.85,$477.25,$477.25,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001568000/2025/0000,2026-07-01T17:53:30.892693
810-001-573-000,103-100-025-000,- VARIOUS,shasta,2025,1000,CU,HOT,0.85,$677.38,$677.38,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001573000/2025/0000,2026-07-01T17:53:32.084883
103-250-027-000,103-250-027-000,,shasta,2025,1000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103250027000/2025/0000,2026-07-01T17:53:34.863038
103-400-015-000,103-400-015-000,,shasta,2025,1000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103400015000/2025/0000,2026-07-01T17:53:48.239172
800-012-260-000,103-400-018-000,1441 PLEASANT ST,shasta,2025,1000,CU,HOT,0.85,$61.11,$61.11,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800012260000/2025/0000,2026-07-01T17:53:55.019611
830-017-583-000,103-400-019-000,1437 PLEASANT ST,shasta,2025,1000,CU,HOT,0.85,$87.05,$87.05,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830017583000/2025/0000,2026-07-01T17:54:01.347775
103-400-040-000,103-400-040-000,,shasta,2025,1000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103400040000/2025/0000,2026-07-01T17:54:26.754356
800-003-116-000,103-400-041-000,3002 PLACER ST,shasta,2025,1000,CU,HOT,0.85,"$1,937.27","$1,937.27",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800003116000/2025/0000,2026-07-01T17:54:28.361896
990-183-827-000,103-400-052-000,1635 PLEASANT ST,shasta,2025,1000,SS,HOT,0.85,$308.99,$0.00,$308.99,LATE,DUE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/990183827000/2025/0000,2026-07-01T17:54:43.498936
103-400-055-000,103-400-055-000,,shasta,2025,1000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103400055000/2025/0000,2026-07-01T17:54:46.140483
830-008-541-000,103-400-058-000,1630 MESA ST,shasta,2025,1000,CU,HOT,0.85,$35.12,$35.12,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830008541000/2025/0000,2026-07-01T17:54:50.913841
103-400-075-000,103-400-075-000,,shasta,2025,1000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103400075000/2025/0000,2026-07-01T17:55:06.232440
830-016-348-000,103-600-016-000,870 HALLMARK DR,shasta,2025,1000,CU,HOT,0.85,$39.71,$39.71,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830016348000/2025/0000,2026-07-01T17:55:18.509654
800-013-282-000,103-600-022-000,840 REDBUD DR,shasta,2025,1000,CU,HOT,0.85,$202.11,$202.11,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800013282000/2025/0000,2026-07-01T17:55:24.644895
103-600-039-000,103-600-039-000,,shasta,2025,1000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103600039000/2025/0000,2026-07-01T17:55:44.101831
103-600-040-000,103-600-040-000,,shasta,2025,1100,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103600040000/2025/0000,2026-07-01T17:55:44.868027
830-022-602-000,103-700-002-000,610 OVERHILL DR,shasta,2025,1000,CU,HOT,0.85,$27.26,$27.26,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830022602000/2025/0000,2026-07-01T17:55:47.827689
103-700-009-000,103-700-009-000,720 PIONEER CT,shasta,2025,1000,CS,HOT,0.95,"$5,444.62",$0.00,"$5,444.62",LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103700009000/2025/0000,2026-07-01T17:55:53.745255
995-065-760-000,103-700-009-000,720 PIONEER CT,shasta,2025,1000,SS,HOT,0.85,($773.37),($773.37),$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/995065760000/2025/0000,2026-07-01T17:55:54.882588
830-011-747-000,103-700-014-000,770 PIONEER CT,shasta,2025,1000,CU,HOT,0.85,$110.20,$110.20,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830011747000/2025/0000,2026-07-01T17:56:00.321773
103-750-001-000,103-750-001-000,,shasta,2025,1000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103750001000/2025/0000,2026-07-01T17:56:17.536637
103-750-003-000,103-750-003-000,,shasta,2025,1000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103750003000/2025/0000,2026-07-01T17:56:18.249565
800-001-719-000,103-750-009-000,3565 SUNSET DR,shasta,2025,1000,CU,HOT,0.85,$29.80,$29.80,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800001719000/2025/0000,2026-07-01T17:56:21.519274
800-013-292-000,103-750-009-000,3585 SUNSET DR,shasta,2025,1000,CU,HOT,0.85,$39.84,$39.84,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800013292000/2025/0000,2026-07-01T17:56:22.135508
800-014-193-000,103-750-009-000,3595 SUNSET DR,shasta,2025,1000,CU,HOT,0.85,$49.72,$49.72,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014193000/2025/0000,2026-07-01T17:56:22.849737
103-750-010-000,103-750-010-000,,shasta,2025,1000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103750010000/2025/0000,2026-07-01T17:56:23.541581
103-750-011-000,103-750-011-000,,shasta,2025,1000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103750011000/2025/0000,2026-07-01T17:56:24.204871
103-750-012-000,103-750-012-000,,shasta,2025,1000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103750012000/2025/0000,2026-07-01T17:56:24.924661
990-185-642-000,103-750-014-000,866 PIONEER DR,shasta,2025,1000,SS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/990185642000/2025/0000,2026-07-01T17:56:27.336618
800-013-446-000,103-750-017-000,2900 EUREKA WAY,shasta,2025,1000,CU,HOT,0.85,"$4,090.04","$4,090.04",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800013446000/2025/0000,2026-07-01T17:56:36.791045
810-001-369-000,103-750-017-000,2900 EUREKA WAY,shasta,2025,1000,CU,HOT,0.85,$640.15,$640.15,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001369000/2025/0000,2026-07-01T17:56:37.667509
991-181-837-000,103-750-017-000,2900 EUREKA WAY,shasta,2025,1000,SS,HOT,0.85,"($1,091.73)","($1,091.73)",$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/991181837000/2025/0000,2026-07-01T17:56:41.359653
800-001-631-000,103-750-018-000,2950 EUREKA WAY,shasta,2025,1000,CU,HOT,0.85,"$10,167.58","$10,167.58",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800001631000/2025/0000,2026-07-01T17:56:43.011680
800-009-295-000,103-750-018-000,2950 EUREKA WAY #A,shasta,2025,1000,CU,HOT,0.85,"$5,775.52","$5,775.52",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800009295000/2025/0000,2026-07-01T17:56:43.825465
800-000-334-000,103-750-019-000,3000 EUREKA WAY,shasta,2025,1000,CU,HOT,0.85,"$4,314.97","$4,314.97",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800000334000/2025/0000,2026-07-01T17:56:45.587558
800-007-283-000,103-750-019-000,3000 EUREKA WAY,shasta,2025,1000,CU,HOT,0.85,"$3,895.47","$3,895.47",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800007283000/2025/0000,2026-07-01T17:56:46.363352
830-022-563-000,103-750-019-000,9145 SILVER KING RD,shasta,2025,1000,CU,HOT,0.85,"$1,270.73","$1,270.73",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830022563000/2025/0000,2026-07-01T17:56:47.146913
103-750-020-000,103-750-020-000,,shasta,2025,1000,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/103750020000/2025/0000,2026-07-01T17:56:47.972332
800-001-938-000,103-800-002-000,2770 EUREKA WAY,shasta,2025,1000,CU,HOT,0.85,"$3,865.95","$3,865.95",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800001938000/2025/0000,2026-07-01T17:56:50.343049
800-008-900-000,103-800-004-000,2770 EUREKA WAY #100,shasta,2025,1000,CU,HOT,0.85,"$3,947.07","$3,947.07",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800008900000/2025/0000,2026-07-01T17:56:52.762632
800-010-470-000,103-800-004-000,2770 EUREKA WAY #300,shasta,2025,1000,CU,HOT,0.85,$519.08,$519.08,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800010470000/2025/0000,2026-07-01T17:56:53.664441
830-001-169-000,104-050-031-000,,shasta,2025,1000,CU,HOT,0.85,$223.31,$0.00,$223.31,LATE,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830001169000/2025/0000,2026-07-01T17:56:59.353402
104-050-044-000,104-050-044-000,3453 AUBURN DR,shasta,2025,1000,CS,HOT,0.95,"$3,814.75","$1,800.36","$2,014.39",PAID,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/104050044000/2025/0000,2026-07-01T17:57:10.456769
800-013-835-000,104-100-032-000,2600 GOLD ST,shasta,2025,1000,CU,HOT,0.85,$161.26,$161.26,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800013835000/2025/0000,2026-07-01T17:57:18.311566
800-014-320-000,104-100-032-000,2600 GOLD ST,shasta,2025,1000,CU,HOT,0.95,$798.69,$0.00,$798.69,LATE,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014320000/2025/0000,2026-07-01T17:57:19.278087
820-000-009-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$928.19,$928.19,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000009000/2025/0000,2026-07-01T17:57:20.387513
820-000-014-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$471.76,$471.76,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000014000/2025/0000,2026-07-01T17:57:21.172548
820-000-016-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$816.68,$816.68,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000016000/2025/0000,2026-07-01T17:57:21.797399
820-000-055-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$278.81,$278.81,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000055000/2025/0000,2026-07-01T17:57:22.500240
820-000-075-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$425.13,$425.13,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000075000/2025/0000,2026-07-01T17:57:23.192371
820-000-149-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$500.83,$500.83,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000149000/2025/0000,2026-07-01T17:57:24.606750
820-000-151-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,"$1,891.51","$1,891.51",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000151000/2025/0000,2026-07-01T17:57:25.414995
820-000-174-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$566.73,$566.73,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000174000/2025/0000,2026-07-01T17:57:26.711961
820-000-207-000,104-100-032-000,,shasta,2025,1000,DU,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000207000/2025/0000,2026-07-01T17:57:27.456514
820-000-223-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$665.27,$665.27,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000223000/2025/0000,2026-07-01T17:57:29.024568
820-000-243-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$887.08,$887.08,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000243000/2025/0000,2026-07-01T17:57:29.795855
820-000-269-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$675.81,$675.81,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000269000/2025/0000,2026-07-01T17:57:30.486764
820-000-303-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000303000/2025/0000,2026-07-01T17:57:31.108131
820-000-305-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$179.54,$179.54,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000305000/2025/0000,2026-07-01T17:57:31.776469
820-000-333-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$616.30,$616.30,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000333000/2025/0000,2026-07-01T17:57:32.412015
820-000-337-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$85.99,$85.99,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000337000/2025/0000,2026-07-01T17:57:33.310627
820-000-371-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$167.75,$167.75,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000371000/2025/0000,2026-07-01T17:57:34.046019
820-000-378-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,"$1,628.84","$1,628.84",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000378000/2025/0000,2026-07-01T17:57:34.752142
820-000-384-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$52.12,$52.12,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000384000/2025/0000,2026-07-01T17:57:35.428341
820-000-420-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$141.16,$141.16,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000420000/2025/0000,2026-07-01T17:57:36.960186
820-000-472-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$299.24,$299.24,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000472000/2025/0000,2026-07-01T17:57:37.982501
820-000-476-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,"$1,166.54","$1,166.54",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000476000/2025/0000,2026-07-01T17:57:39.015235
820-000-524-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,"$3,379.58","$3,379.58",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000524000/2025/0000,2026-07-01T17:57:40.326495
820-000-525-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$447.34,$447.34,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000525000/2025/0000,2026-07-01T17:57:41.109875
820-000-526-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,"$1,118.38","$1,118.38",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000526000/2025/0000,2026-07-01T17:57:42.068856
820-000-583-000,104-100-032-000,,shasta,2025,1000,CU,HOT,0.85,$414.80,$414.80,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/820000583000/2025/0000,2026-07-01T17:57:42.683321
